"","subj_idx","dangerous","weapon","rt","response","condition","stimulus"
"2718",34,0,0,0.684,1,"harmless","phone"
"2719",34,0,1,0.493,0,"harmless","gun"
"2720",34,0,0,0.58,1,"harmless","phone"
"2721",34,0,0,0.75,1,"harmless","phone"
"2722",34,0,0,0.558,1,"harmless","phone"
"2723",34,0,0,0.488,1,"harmless","phone"
"2724",34,1,0,0.52,1,"dangerous","phone"
"2725",34,1,0,0.497,1,"dangerous","phone"
"2726",34,1,1,0.448,0,"dangerous","gun"
"2727",34,0,0,0.497,1,"harmless","phone"
"2728",34,0,1,0.576,0,"harmless","gun"
"2729",34,0,1,0.409,0,"harmless","gun"
"2730",34,1,1,0.428,0,"dangerous","gun"
"2731",34,0,1,0.396,0,"harmless","gun"
"2732",34,0,1,0.432,0,"harmless","gun"
"2733",34,1,0,0.545,1,"dangerous","phone"
"2734",34,0,0,0.493,1,"harmless","phone"
"2735",34,1,1,0.476,0,"dangerous","gun"
"2736",34,0,0,0.573,1,"harmless","phone"
"2737",34,1,0,0.6,1,"dangerous","phone"
"2738",34,1,1,0.514,0,"dangerous","gun"
"2739",34,1,1,0.463,0,"dangerous","gun"
"2740",34,1,1,0.447,0,"dangerous","gun"
"2741",34,1,1,0.4,0,"dangerous","gun"
"2742",34,1,1,0.433,0,"dangerous","gun"
"2743",34,1,1,0.466,0,"dangerous","gun"
"2744",34,1,0,0.467,1,"dangerous","phone"
"2745",34,1,1,0.548,0,"dangerous","gun"
"2746",34,0,0,0.544,1,"harmless","phone"
"2747",34,1,0,0.557,1,"dangerous","phone"
"2748",34,1,0,0.504,1,"dangerous","phone"
"2749",34,1,1,0.423,0,"dangerous","gun"
"2750",34,1,1,0.473,0,"dangerous","gun"
"2751",34,0,1,0.538,0,"harmless","gun"
"2752",34,1,0,0.536,1,"dangerous","phone"
"2753",34,0,1,0.598,0,"harmless","gun"
"2754",34,1,0,0.658,1,"dangerous","phone"
"2755",34,1,0,0.536,1,"dangerous","phone"
"2756",34,0,0,0.518,1,"harmless","phone"
"2757",34,0,0,0.517,1,"harmless","phone"
"2758",34,1,0,0.52,1,"dangerous","phone"
"2759",34,0,1,0.379,0,"harmless","gun"
"2760",34,1,0,0.543,1,"dangerous","phone"
"2761",34,0,0,0.573,1,"harmless","phone"
"2762",34,0,1,0.52,0,"harmless","gun"
"2763",34,1,0,0.551,1,"dangerous","phone"
"2764",34,1,0,0.532,1,"dangerous","phone"
"2765",34,1,1,0.482,0,"dangerous","gun"
"2766",34,1,0,0.53,1,"dangerous","phone"
"2767",34,1,1,0.452,0,"dangerous","gun"
"2768",34,1,0,0.503,1,"dangerous","phone"
"2769",34,0,0,0.551,1,"harmless","phone"
"2770",34,0,1,0.516,0,"harmless","gun"
"2771",34,1,1,0.451,0,"dangerous","gun"
"2772",34,1,1,0.438,0,"dangerous","gun"
"2773",34,1,0,0.552,1,"dangerous","phone"
"2774",34,1,1,0.534,0,"dangerous","gun"
"2775",34,0,1,0.549,0,"harmless","gun"
"2776",34,0,1,0.5,0,"harmless","gun"
"2777",34,0,0,0.549,1,"harmless","phone"
"2778",34,1,0,0.709,1,"dangerous","phone"
"2779",34,0,1,0.524,0,"harmless","gun"
"2780",34,1,0,0.605,1,"dangerous","phone"
"2781",34,1,1,0.521,0,"dangerous","gun"
"2782",34,1,1,0.506,0,"dangerous","gun"
"2783",34,0,1,0.442,0,"harmless","gun"
"2784",34,1,1,0.446,0,"dangerous","gun"
"2785",34,0,1,0.466,0,"harmless","gun"
"2786",34,0,1,0.516,0,"harmless","gun"
"2787",34,1,1,0.518,0,"dangerous","gun"
"2788",34,0,1,0.423,0,"harmless","gun"
"2789",34,1,1,0.445,0,"dangerous","gun"
"2790",34,0,1,0.449,0,"harmless","gun"
"2791",34,1,1,0.421,0,"dangerous","gun"
"2792",34,1,1,0.441,0,"dangerous","gun"
"2793",34,0,0,0.525,1,"harmless","phone"
"2794",34,1,1,0.493,0,"dangerous","gun"
"2795",34,0,0,0.638,1,"harmless","phone"
"2796",34,1,0,0.635,1,"dangerous","phone"
"2797",34,0,0,0.614,1,"harmless","phone"
"2798",34,1,0,0.596,1,"dangerous","phone"
"2799",34,0,1,0.59,0,"harmless","gun"
"2800",34,0,0,0.636,1,"harmless","phone"
"2801",34,1,0,0.583,1,"dangerous","phone"
"2802",34,1,1,0.485,0,"dangerous","gun"
"2803",34,1,0,0.582,1,"dangerous","phone"
"2804",34,1,1,0.53,0,"dangerous","gun"
"2805",34,1,0,0.611,1,"dangerous","phone"
"2806",37,1,0,0.808,1,"dangerous","phone"
"2807",37,1,1,0.611,0,"dangerous","gun"
"2808",37,1,0,0.739,1,"dangerous","phone"
"2809",37,0,0,0.603,1,"harmless","phone"
"2810",37,0,0,0.699,1,"harmless","phone"
"2811",37,1,1,0.704,0,"dangerous","gun"
"2812",37,0,1,0.55,1,"harmless","gun"
"2813",37,0,1,0.567,0,"harmless","gun"
"2814",37,1,0,0.75,1,"dangerous","phone"
"2815",37,1,1,0.57,0,"dangerous","gun"
"2816",37,0,1,0.563,0,"harmless","gun"
"2817",37,0,1,0.572,0,"harmless","gun"
"2818",37,1,1,0.576,0,"dangerous","gun"
"2819",37,0,1,0.529,0,"harmless","gun"
"2820",37,1,0,0.627,1,"dangerous","phone"
"2821",37,0,1,0.628,0,"harmless","gun"
"2822",37,1,1,0.513,0,"dangerous","gun"
"2823",37,0,0,0.725,1,"harmless","phone"
"2824",37,0,1,0.551,0,"harmless","gun"
"2825",37,1,0,0.668,1,"dangerous","phone"
"2826",37,0,1,0.649,0,"harmless","gun"
"2827",37,0,1,0.628,0,"harmless","gun"
"2828",37,1,0,0.66,1,"dangerous","phone"
"2829",37,1,1,0.521,0,"dangerous","gun"
"2830",37,1,1,0.621,0,"dangerous","gun"
"2831",37,0,0,0.695,1,"harmless","phone"
"2832",37,1,0,0.596,1,"dangerous","phone"
"2833",37,0,1,0.509,0,"harmless","gun"
"2834",37,0,1,0.6,0,"harmless","gun"
"2835",37,1,1,0.523,0,"dangerous","gun"
"2836",37,0,0,0.782,1,"harmless","phone"
"2837",37,0,0,0.662,1,"harmless","phone"
"2838",37,0,0,0.599,1,"harmless","phone"
"2839",37,0,1,0.574,0,"harmless","gun"
"2840",37,1,0,0.709,1,"dangerous","phone"
"2841",37,0,0,0.647,1,"harmless","phone"
"2842",37,0,1,0.5,0,"harmless","gun"
"2843",37,1,0,0.685,1,"dangerous","phone"
"2844",37,0,1,0.541,0,"harmless","gun"
"2845",37,0,0,0.635,1,"harmless","phone"
"2846",37,0,0,0.589,1,"harmless","phone"
"2847",37,1,1,0.626,0,"dangerous","gun"
"2848",37,0,0,0.809,1,"harmless","phone"
"2849",37,0,1,0.456,0,"harmless","gun"
"2850",37,1,1,0.647,0,"dangerous","gun"
"2851",37,0,0,0.647,1,"harmless","phone"
"2852",37,0,0,0.734,1,"harmless","phone"
"2853",37,0,0,0.774,1,"harmless","phone"
"2854",37,1,1,0.627,0,"dangerous","gun"
"2855",37,1,1,0.635,0,"dangerous","gun"
"2856",37,1,1,0.539,0,"dangerous","gun"
"2857",37,0,0,0.772,1,"harmless","phone"
"2858",37,0,1,0.517,0,"harmless","gun"
"2859",37,1,0,0.684,1,"dangerous","phone"
"2860",37,1,1,0.609,0,"dangerous","gun"
"2861",37,0,0,0.61,1,"harmless","phone"
"2862",37,1,0,0.651,1,"dangerous","phone"
"2863",37,0,1,0.506,0,"harmless","gun"
"2864",37,1,1,0.48,0,"dangerous","gun"
"2865",37,1,0,0.739,1,"dangerous","phone"
"2866",37,1,1,0.654,0,"dangerous","gun"
"2867",37,1,1,0.74,0,"dangerous","gun"
"2868",37,1,1,0.547,0,"dangerous","gun"
"2869",37,0,0,0.799,1,"harmless","phone"
"2870",37,0,1,0.727,0,"harmless","gun"
"2871",37,1,1,0.659,0,"dangerous","gun"
"2872",37,1,0,0.744,1,"dangerous","phone"
"2873",37,1,1,0.649,0,"dangerous","gun"
"2874",37,0,0,0.637,1,"harmless","phone"
"2875",37,0,0,0.72,1,"harmless","phone"
"2876",37,0,0,0.653,1,"harmless","phone"
"2877",37,0,0,0.572,1,"harmless","phone"
"2878",37,1,0,0.583,1,"dangerous","phone"
"2879",37,1,0,0.597,1,"dangerous","phone"
"2880",37,1,1,0.752,0,"dangerous","gun"
"2881",37,1,1,0.703,0,"dangerous","gun"
"2882",37,0,1,0.688,0,"harmless","gun"
"2883",37,0,1,0.64,0,"harmless","gun"
"2884",37,0,0,0.741,1,"harmless","phone"
"2885",37,1,1,0.609,0,"dangerous","gun"
"2886",37,0,1,0.539,0,"harmless","gun"
"2887",37,0,0,0.699,1,"harmless","phone"
"2888",37,1,1,0.564,0,"dangerous","gun"
"2889",37,0,1,0.567,0,"harmless","gun"
"2890",37,0,0,0.729,1,"harmless","phone"
"2891",37,1,1,0.561,0,"dangerous","gun"
"2892",37,1,0,0.694,1,"dangerous","phone"
"2893",37,1,1,0.628,0,"dangerous","gun"
"2894",37,1,0,0.664,1,"dangerous","phone"
"2895",37,1,1,0.536,0,"dangerous","gun"
"2896",37,1,1,0.511,1,"dangerous","gun"
"2897",37,0,1,0.586,0,"harmless","gun"
"2898",37,1,1,0.51,0,"dangerous","gun"
"2899",37,0,1,0.599,0,"harmless","gun"
"2900",37,0,1,0.619,0,"harmless","gun"
"2901",37,0,1,0.557,0,"harmless","gun"
"2902",37,1,1,0.502,0,"dangerous","gun"
"2903",37,0,0,0.621,1,"harmless","phone"
"2904",37,0,1,0.598,0,"harmless","gun"
"2905",37,0,0,0.798,1,"harmless","phone"
"2906",37,1,0,0.716,1,"dangerous","phone"
"2907",37,0,1,0.519,0,"harmless","gun"
"2908",37,0,1,0.529,0,"harmless","gun"
"2909",37,1,0,0.715,1,"dangerous","phone"
"2910",37,0,1,0.605,0,"harmless","gun"
"2911",37,0,1,0.532,0,"harmless","gun"
"2912",37,1,1,0.588,0,"dangerous","gun"
"2913",37,0,0,0.564,1,"harmless","phone"
"2914",37,0,0,0.625,1,"harmless","phone"
"2915",37,0,1,0.636,0,"harmless","gun"
"2916",37,1,1,0.597,0,"dangerous","gun"
"2917",37,1,0,0.67,1,"dangerous","phone"
"2918",37,1,1,0.486,0,"dangerous","gun"
"2919",37,0,0,0.673,1,"harmless","phone"
"2920",37,0,0,0.649,1,"harmless","phone"
"2921",37,0,0,0.607,1,"harmless","phone"
"2922",37,0,1,0.55,0,"harmless","gun"
"2923",37,1,1,0.672,0,"dangerous","gun"
"2924",37,1,1,0.566,0,"dangerous","gun"
"2925",37,1,1,0.526,0,"dangerous","gun"
"2926",38,0,1,0.359,1,"harmless","gun"
"2927",38,0,0,0.387,1,"harmless","phone"
"2928",38,0,0,0.309,0,"harmless","phone"
"2929",38,1,0,0.293,1,"dangerous","phone"
"2930",38,1,1,0.335,1,"dangerous","gun"
"2931",38,1,0,0.307,0,"dangerous","phone"
"2932",38,1,0,0.429,0,"dangerous","phone"
"2933",38,0,0,0.232,1,"harmless","phone"
"2934",38,1,1,0.29,0,"dangerous","gun"
"2935",38,0,0,0.498,1,"harmless","phone"
"2936",38,1,0,0.322,0,"dangerous","phone"
"2937",38,1,1,0.456,1,"dangerous","gun"
"2938",38,0,1,0.556,0,"harmless","gun"
"2939",38,0,1,0.347,0,"harmless","gun"
"2940",38,1,1,0.273,0,"dangerous","gun"
"2941",38,0,1,0.317,1,"harmless","gun"
"2942",38,0,0,0.442,0,"harmless","phone"
"2943",38,1,1,0.398,0,"dangerous","gun"
"2944",38,0,0,0.39,0,"harmless","phone"
"2945",38,1,1,0.497,0,"dangerous","gun"
"2946",38,1,0,0.52,1,"dangerous","phone"
"2947",38,1,1,0.397,0,"dangerous","gun"
"2948",38,1,0,0.422,0,"dangerous","phone"
"2949",38,0,0,0.717,1,"harmless","phone"
"2950",38,1,1,0.45,0,"dangerous","gun"
"2951",38,1,1,0.411,1,"dangerous","gun"
"2952",38,0,0,0.66,1,"harmless","phone"
"2953",38,0,0,0.565,1,"harmless","phone"
"2954",38,1,1,0.46,0,"dangerous","gun"
"2955",38,0,1,0.403,0,"harmless","gun"
"2956",38,1,1,0.353,0,"dangerous","gun"
"2957",38,1,1,0.412,0,"dangerous","gun"
"2958",38,1,0,0.633,1,"dangerous","phone"
"2959",38,1,0,0.444,1,"dangerous","phone"
"2960",38,0,0,0.535,1,"harmless","phone"
"2961",38,0,1,0.446,0,"harmless","gun"
"2962",38,1,1,0.39,0,"dangerous","gun"
"2963",38,0,1,0.383,0,"harmless","gun"
"2964",38,0,0,0.568,1,"harmless","phone"
"2965",38,0,1,0.584,0,"harmless","gun"
"2966",38,1,0,0.589,1,"dangerous","phone"
"2967",38,0,1,0.557,0,"harmless","gun"
"2968",38,0,1,0.465,0,"harmless","gun"
"2969",38,0,1,0.459,0,"harmless","gun"
"2970",38,0,0,0.549,1,"harmless","phone"
"2971",38,0,0,0.509,1,"harmless","phone"
"2972",38,1,0,0.6,1,"dangerous","phone"
"2973",38,1,1,0.511,0,"dangerous","gun"
"2974",38,0,1,0.468,0,"harmless","gun"
"2975",38,1,0,0.668,1,"dangerous","phone"
"2976",38,0,1,0.417,0,"harmless","gun"
"2977",38,0,1,0.589,0,"harmless","gun"
"2978",38,0,0,0.564,1,"harmless","phone"
"2979",38,1,1,0.722,1,"dangerous","gun"
"2980",38,0,0,0.58,1,"harmless","phone"
"2981",38,0,0,0.632,1,"harmless","phone"
"2982",38,0,0,0.685,1,"harmless","phone"
"2983",38,1,0,0.575,1,"dangerous","phone"
"2984",38,1,1,0.647,0,"dangerous","gun"
"2985",38,1,0,0.765,1,"dangerous","phone"
"2986",38,1,1,0.665,0,"dangerous","gun"
"2987",38,0,0,0.765,1,"harmless","phone"
"2988",38,0,1,0.682,0,"harmless","gun"
"2989",38,1,0,0.688,1,"dangerous","phone"
"2990",38,1,0,0.676,1,"dangerous","phone"
"2991",38,1,0,0.71,1,"dangerous","phone"
"2992",38,1,1,0.457,0,"dangerous","gun"
"2993",38,0,0,0.816,1,"harmless","phone"
"2994",38,0,1,0.532,0,"harmless","gun"
"2995",38,0,0,0.588,1,"harmless","phone"
"2996",38,1,0,0.692,1,"dangerous","phone"
"2997",38,1,0,0.573,1,"dangerous","phone"
"2998",38,1,1,0.49,0,"dangerous","gun"
"2999",38,0,1,0.561,0,"harmless","gun"
"3000",38,0,0,0.617,1,"harmless","phone"
"3001",38,1,1,0.589,0,"dangerous","gun"
"3002",38,1,0,0.551,1,"dangerous","phone"
"3003",38,0,0,0.591,1,"harmless","phone"
"3004",38,1,1,0.536,0,"dangerous","gun"
"3005",38,0,1,0.625,0,"harmless","gun"
"3006",38,1,0,0.57,1,"dangerous","phone"
"3007",38,0,0,0.611,1,"harmless","phone"
"3008",38,1,0,0.748,1,"dangerous","phone"
"3009",38,0,1,0.559,1,"harmless","gun"
"3010",38,0,1,0.449,0,"harmless","gun"
"3011",38,1,0,0.578,1,"dangerous","phone"
"3012",38,0,0,0.749,1,"harmless","phone"
"3013",38,0,1,0.608,0,"harmless","gun"
"3014",38,1,0,0.746,1,"dangerous","phone"
"3015",38,1,0,0.588,1,"dangerous","phone"
"3016",38,0,0,0.694,1,"harmless","phone"
"3017",38,1,0,0.461,1,"dangerous","phone"
"3018",38,0,0,0.572,1,"harmless","phone"
"3019",38,1,1,0.455,1,"dangerous","gun"
"3020",38,1,0,0.552,1,"dangerous","phone"
"3021",38,1,0,0.611,1,"dangerous","phone"
"3022",38,1,0,0.573,1,"dangerous","phone"
"3023",38,1,0,0.539,1,"dangerous","phone"
"3024",38,1,1,0.487,0,"dangerous","gun"
"3025",38,1,0,0.692,1,"dangerous","phone"
"3026",38,0,0,0.604,1,"harmless","phone"
"3027",38,1,1,0.455,0,"dangerous","gun"
"3028",38,0,1,0.488,0,"harmless","gun"
"3029",38,0,1,0.634,0,"harmless","gun"
"3030",38,1,1,0.419,0,"dangerous","gun"
"3031",38,1,0,0.515,0,"dangerous","phone"
"3032",38,1,0,0.42,1,"dangerous","phone"
"3033",39,1,1,0.455,0,"dangerous","gun"
"3034",39,0,1,0.411,0,"harmless","gun"
"3035",39,1,1,0.435,0,"dangerous","gun"
"3036",39,1,1,0.395,0,"dangerous","gun"
"3037",39,1,1,0.482,0,"dangerous","gun"
"3038",39,1,1,0.439,0,"dangerous","gun"
"3039",39,1,0,0.526,1,"dangerous","phone"
"3040",39,1,0,0.512,1,"dangerous","phone"
"3041",39,1,1,0.547,0,"dangerous","gun"
"3042",39,1,0,0.677,1,"dangerous","phone"
"3043",39,0,0,0.546,1,"harmless","phone"
"3044",39,1,0,0.693,1,"dangerous","phone"
"3045",39,0,1,0.576,0,"harmless","gun"
"3046",39,0,0,0.529,1,"harmless","phone"
"3047",39,1,1,0.468,0,"dangerous","gun"
"3048",39,0,0,0.394,1,"harmless","phone"
"3049",39,1,0,0.61,1,"dangerous","phone"
"3050",39,1,0,0.418,1,"dangerous","phone"
"3051",39,1,0,0.49,1,"dangerous","phone"
"3052",39,0,1,0.4,0,"harmless","gun"
"3053",39,0,1,0.473,0,"harmless","gun"
"3054",39,0,1,0.478,0,"harmless","gun"
"3055",39,1,1,0.404,0,"dangerous","gun"
"3056",39,1,0,0.525,1,"dangerous","phone"
"3057",39,1,0,0.543,1,"dangerous","phone"
"3058",39,1,1,0.433,0,"dangerous","gun"
"3059",39,1,0,0.553,1,"dangerous","phone"
"3060",39,1,1,0.46,0,"dangerous","gun"
"3061",39,1,0,0.466,1,"dangerous","phone"
"3062",39,0,1,0.407,0,"harmless","gun"
"3063",39,1,0,0.544,1,"dangerous","phone"
"3064",39,1,1,0.387,0,"dangerous","gun"
"3065",39,0,1,0.574,0,"harmless","gun"
"3066",39,0,0,0.496,1,"harmless","phone"
"3067",39,1,1,0.42,0,"dangerous","gun"
"3068",39,0,1,0.556,0,"harmless","gun"
"3069",39,1,1,0.495,0,"dangerous","gun"
"3070",39,0,1,0.419,0,"harmless","gun"
"3071",39,1,1,0.443,0,"dangerous","gun"
"3072",39,1,1,0.37,0,"dangerous","gun"
"3073",39,1,0,0.541,1,"dangerous","phone"
"3074",39,1,0,0.496,1,"dangerous","phone"
"3075",39,1,0,0.597,1,"dangerous","phone"
"3076",39,0,1,0.421,1,"harmless","gun"
"3077",39,1,1,0.424,0,"dangerous","gun"
"3078",39,0,1,0.398,0,"harmless","gun"
"3079",39,0,0,0.566,1,"harmless","phone"
"3080",39,0,0,0.536,0,"harmless","phone"
"3081",39,0,0,0.744,1,"harmless","phone"
"3082",39,1,1,0.464,0,"dangerous","gun"
"3083",39,0,0,0.598,1,"harmless","phone"
"3084",39,1,0,0.55,1,"dangerous","phone"
"3085",39,1,1,0.424,0,"dangerous","gun"
"3086",39,1,1,0.544,0,"dangerous","gun"
"3087",39,1,1,0.514,0,"dangerous","gun"
"3088",39,0,1,0.503,0,"harmless","gun"
"3089",39,0,1,0.427,0,"harmless","gun"
"3090",39,0,0,0.435,1,"harmless","phone"
"3091",39,1,1,0.41,0,"dangerous","gun"
"3092",39,0,0,0.594,1,"harmless","phone"
"3093",39,0,1,0.404,0,"harmless","gun"
"3094",39,1,1,0.492,0,"dangerous","gun"
"3095",39,0,1,0.416,0,"harmless","gun"
"3096",39,1,1,0.504,0,"dangerous","gun"
"3097",39,1,1,0.38,1,"dangerous","gun"
"3098",39,1,1,0.558,0,"dangerous","gun"
"3099",39,1,1,0.416,0,"dangerous","gun"
"3100",39,0,0,0.489,1,"harmless","phone"
"3101",39,1,1,0.445,0,"dangerous","gun"
"3102",39,0,0,0.5,0,"harmless","phone"
"3103",39,0,1,0.405,0,"harmless","gun"
"3104",39,0,0,0.509,1,"harmless","phone"
"3105",39,1,0,0.56,1,"dangerous","phone"
"3106",39,0,1,0.529,0,"harmless","gun"
"3107",39,1,1,0.403,0,"dangerous","gun"
"3108",39,1,1,0.412,0,"dangerous","gun"
"3109",39,0,1,0.515,0,"harmless","gun"
"3110",39,1,0,0.68,1,"dangerous","phone"
"3111",39,0,0,0.483,1,"harmless","phone"
"3112",39,0,1,0.489,0,"harmless","gun"
"3113",39,1,1,0.607,0,"dangerous","gun"
"3114",39,0,1,0.525,0,"harmless","gun"
"3115",39,1,1,0.655,0,"dangerous","gun"
"3116",39,0,1,0.481,0,"harmless","gun"
"3117",39,0,0,0.518,1,"harmless","phone"
"3118",39,0,1,0.394,0,"harmless","gun"
"3119",39,0,0,0.641,1,"harmless","phone"
"3120",39,1,1,0.413,0,"dangerous","gun"
"3121",39,0,1,0.535,0,"harmless","gun"
"3122",39,1,1,0.442,0,"dangerous","gun"
"3123",39,1,1,0.466,0,"dangerous","gun"
"3124",39,1,0,0.6,1,"dangerous","phone"
"3125",39,0,0,0.505,1,"harmless","phone"
"3126",39,1,0,0.59,1,"dangerous","phone"
"3127",39,0,0,0.464,1,"harmless","phone"
"3128",39,0,1,0.519,0,"harmless","gun"
"3129",39,1,1,0.41,0,"dangerous","gun"
"3130",39,0,0,0.498,1,"harmless","phone"
"3131",39,1,0,0.632,1,"dangerous","phone"
"3132",39,1,1,0.52,0,"dangerous","gun"
"3133",39,0,1,0.46,0,"harmless","gun"
"3134",39,0,1,0.467,0,"harmless","gun"
"3135",39,0,0,0.538,1,"harmless","phone"
"3136",39,1,0,0.638,1,"dangerous","phone"
"3137",39,0,1,0.445,1,"harmless","gun"
"3138",39,1,0,0.59,1,"dangerous","phone"
"3139",39,1,1,0.447,0,"dangerous","gun"
"3140",39,0,0,0.582,1,"harmless","phone"
"3141",39,0,1,0.422,0,"harmless","gun"
"3142",39,1,0,0.686,1,"dangerous","phone"
"3143",39,0,1,0.506,0,"harmless","gun"
"3144",39,0,1,0.446,1,"harmless","gun"
"3145",39,0,1,0.464,0,"harmless","gun"
"3146",39,1,1,0.535,0,"dangerous","gun"
"3147",39,1,1,0.443,0,"dangerous","gun"
"3148",39,0,1,0.498,0,"harmless","gun"
"3149",39,1,1,0.424,0,"dangerous","gun"
"3150",39,0,0,0.736,1,"harmless","phone"
"3151",39,1,0,0.65,1,"dangerous","phone"
"3152",40,1,0,0.256,0,"dangerous","phone"
"3153",40,1,0,0.376,0,"dangerous","phone"
"3154",40,1,1,0.31,0,"dangerous","gun"
"3155",40,0,1,0.236,1,"harmless","gun"
"3156",40,0,0,0.281,1,"harmless","phone"
"3157",40,0,0,0.409,0,"harmless","phone"
"3158",40,1,1,0.255,0,"dangerous","gun"
"3159",40,1,1,0.404,1,"dangerous","gun"
"3160",40,0,0,0.523,1,"harmless","phone"
"3161",40,1,0,0.584,1,"dangerous","phone"
"3162",40,1,0,0.642,1,"dangerous","phone"
"3163",40,0,1,0.365,0,"harmless","gun"
"3164",40,0,0,0.372,1,"harmless","phone"
"3165",40,1,1,0.412,0,"dangerous","gun"
"3166",40,0,1,0.405,0,"harmless","gun"
"3167",40,0,0,0.382,1,"harmless","phone"
"3168",40,0,1,0.38,1,"harmless","gun"
"3169",40,0,0,0.506,1,"harmless","phone"
"3170",40,0,1,0.352,0,"harmless","gun"
"3171",40,1,1,0.429,0,"dangerous","gun"
"3172",40,0,0,0.504,1,"harmless","phone"
"3173",40,0,1,0.381,0,"harmless","gun"
"3174",40,1,0,0.493,1,"dangerous","phone"
"3175",40,0,0,0.597,1,"harmless","phone"
"3176",40,1,1,0.379,0,"dangerous","gun"
"3177",40,0,0,0.54,1,"harmless","phone"
"3178",40,1,0,0.613,1,"dangerous","phone"
"3179",40,1,1,0.398,0,"dangerous","gun"
"3180",40,0,1,0.396,1,"harmless","gun"
"3181",40,1,1,0.556,0,"dangerous","gun"
"3182",40,1,1,0.417,0,"dangerous","gun"
"3183",40,1,1,0.431,0,"dangerous","gun"
"3184",40,1,0,0.588,1,"dangerous","phone"
"3185",40,0,1,0.422,0,"harmless","gun"
"3186",40,0,1,0.386,0,"harmless","gun"
"3187",40,0,0,0.546,1,"harmless","phone"
"3188",40,1,1,0.412,0,"dangerous","gun"
"3189",40,0,0,0.619,1,"harmless","phone"
"3190",40,1,0,0.625,1,"dangerous","phone"
"3191",40,1,1,0.409,0,"dangerous","gun"
"3192",40,1,1,0.457,0,"dangerous","gun"
"3193",40,1,0,0.423,1,"dangerous","phone"
"3194",40,1,0,0.517,1,"dangerous","phone"
"3195",40,1,1,0.477,0,"dangerous","gun"
"3196",40,1,1,0.426,0,"dangerous","gun"
"3197",40,1,1,0.459,0,"dangerous","gun"
"3198",40,0,1,0.426,0,"harmless","gun"
"3199",40,0,1,0.444,0,"harmless","gun"
"3200",40,0,0,0.603,1,"harmless","phone"
"3201",40,0,1,0.437,0,"harmless","gun"
"3202",40,1,0,0.644,1,"dangerous","phone"
"3203",40,1,0,0.604,1,"dangerous","phone"
"3204",40,0,1,0.388,0,"harmless","gun"
"3205",40,1,1,0.406,0,"dangerous","gun"
"3206",40,0,1,0.39,0,"harmless","gun"
"3207",40,0,1,0.424,0,"harmless","gun"
"3208",40,0,0,0.601,1,"harmless","phone"
"3209",40,0,1,0.388,0,"harmless","gun"
"3210",40,1,0,0.647,1,"dangerous","phone"
"3211",40,1,1,0.416,0,"dangerous","gun"
"3212",40,0,0,0.561,1,"harmless","phone"
"3213",40,1,0,0.573,1,"dangerous","phone"
"3214",40,1,1,0.44,0,"dangerous","gun"
"3215",40,1,0,0.52,1,"dangerous","phone"
"3216",40,0,1,0.374,0,"harmless","gun"
"3217",40,1,0,0.553,1,"dangerous","phone"
"3218",40,1,1,0.421,0,"dangerous","gun"
"3219",40,0,0,0.502,1,"harmless","phone"
"3220",40,1,0,0.548,1,"dangerous","phone"
"3221",40,1,0,0.625,1,"dangerous","phone"
"3222",40,1,1,0.476,0,"dangerous","gun"
"3223",40,0,1,0.54,0,"harmless","gun"
"3224",40,1,0,0.553,1,"dangerous","phone"
"3225",40,1,1,0.518,0,"dangerous","gun"
"3226",40,0,0,0.581,1,"harmless","phone"
"3227",40,0,1,0.495,0,"harmless","gun"
"3228",40,1,0,0.575,1,"dangerous","phone"
"3229",40,1,1,0.427,0,"dangerous","gun"
"3230",40,1,0,0.541,1,"dangerous","phone"
"3231",40,0,1,0.395,0,"harmless","gun"
"3232",40,1,1,0.416,0,"dangerous","gun"
"3233",40,0,0,0.564,1,"harmless","phone"
"3234",40,1,0,0.593,1,"dangerous","phone"
"3235",40,0,1,0.461,0,"harmless","gun"
"3236",40,1,0,0.541,1,"dangerous","phone"
"3237",40,1,0,0.508,1,"dangerous","phone"
"3238",40,0,0,0.587,1,"harmless","phone"
"3239",40,1,0,0.632,1,"dangerous","phone"
"3240",40,0,1,0.42,0,"harmless","gun"
"3241",40,0,1,0.457,0,"harmless","gun"
"3242",40,1,0,0.475,1,"dangerous","phone"
"3243",40,0,0,0.573,1,"harmless","phone"
"3244",40,0,0,0.604,1,"harmless","phone"
"3245",40,1,0,0.615,1,"dangerous","phone"
"3246",40,1,1,0.435,0,"dangerous","gun"
"3247",40,1,1,0.455,0,"dangerous","gun"
"3248",40,0,0,0.524,1,"harmless","phone"
"3249",40,0,1,0.413,0,"harmless","gun"
"3250",40,1,1,0.45,0,"dangerous","gun"
"3251",40,0,0,0.536,1,"harmless","phone"
"3252",40,1,1,0.458,1,"dangerous","gun"
"3253",40,1,1,0.423,0,"dangerous","gun"
"3254",40,0,0,0.573,1,"harmless","phone"
"3255",40,0,0,0.589,1,"harmless","phone"
"3256",40,1,1,0.54,0,"dangerous","gun"
"3257",40,0,0,0.588,1,"harmless","phone"
"3258",40,1,1,0.493,0,"dangerous","gun"
