"","subj_idx","stimulus","stim","rt","response","condition"
"2763",24,"phone","wp",0.622,1,"white"
"2764",24,"phone","bp",0.533,1,"black"
"2765",24,"gun","bg",0.53,0,"black"
"2766",24,"gun","bg",0.546,0,"black"
"2767",24,"gun","wg",0.518,0,"white"
"2768",24,"phone","bp",0.656,1,"black"
"2769",24,"gun","wg",0.497,0,"white"
"2770",24,"gun","bg",0.568,0,"black"
"2771",24,"gun","bg",0.473,0,"black"
"2772",24,"gun","bg",0.511,0,"black"
"2773",24,"gun","wg",0.438,0,"white"
"2774",24,"phone","bp",0.585,1,"black"
"2775",24,"gun","bg",0.48,0,"black"
"2776",24,"phone","bp",0.581,1,"black"
"2777",24,"gun","bg",0.515,0,"black"
"2778",24,"phone","bp",0.482,1,"black"
"2779",24,"gun","wg",0.458,0,"white"
"2780",24,"gun","wg",0.481,0,"white"
"2781",24,"gun","bg",0.488,0,"black"
"2782",24,"gun","wg",0.417,0,"white"
"2783",24,"phone","wp",0.663,1,"white"
"2784",24,"gun","bg",0.414,0,"black"
"2785",24,"phone","bp",0.579,1,"black"
"2786",24,"gun","bg",0.437,0,"black"
"2787",24,"phone","bp",0.503,1,"black"
"2788",24,"gun","wg",0.482,0,"white"
"2789",24,"gun","wg",0.65,0,"white"
"2790",24,"gun","bg",0.525,0,"black"
"2791",24,"phone","bp",0.548,1,"black"
"2792",24,"gun","bg",0.438,0,"black"
"2793",24,"gun","bg",0.449,0,"black"
"2794",24,"phone","wp",0.621,1,"white"
"2795",24,"phone","bp",0.574,1,"black"
"2796",24,"gun","wg",0.461,0,"white"
"2797",24,"gun","wg",0.54,0,"white"
"2798",24,"gun","wg",0.429,0,"white"
"2799",24,"gun","wg",0.447,0,"white"
"2800",24,"gun","wg",0.436,0,"white"
"2801",24,"phone","wp",0.563,1,"white"
"2802",24,"gun","wg",0.453,0,"white"
"2803",24,"gun","bg",0.513,0,"black"
"2804",24,"phone","wp",0.561,1,"white"
"2805",24,"gun","bg",0.51,0,"black"
"2806",24,"gun","wg",0.546,0,"white"
"2807",24,"phone","wp",0.654,1,"white"
"2808",24,"phone","bp",0.575,1,"black"
"2809",24,"gun","bg",0.446,0,"black"
"2810",24,"gun","bg",0.414,0,"black"
"2811",24,"gun","wg",0.449,0,"white"
"2812",24,"phone","wp",0.514,1,"white"
"2813",24,"phone","wp",0.607,1,"white"
"2814",24,"gun","wg",0.552,0,"white"
"2815",24,"phone","bp",0.603,1,"black"
"2816",24,"gun","wg",0.476,0,"white"
"2817",24,"phone","bp",0.531,1,"black"
"2818",24,"gun","wg",0.431,0,"white"
"2819",24,"phone","bp",0.581,1,"black"
"2820",24,"gun","bg",0.488,0,"black"
"2821",24,"gun","wg",0.503,0,"white"
"2822",24,"gun","bg",0.503,0,"black"
"2823",24,"phone","bp",0.601,1,"black"
"2824",24,"gun","wg",0.457,0,"white"
"2825",24,"phone","bp",0.623,1,"black"
"2826",24,"phone","wp",0.62,1,"white"
"2827",24,"phone","bp",0.574,1,"black"
"2828",24,"phone","wp",0.596,1,"white"
"2829",24,"phone","wp",0.583,1,"white"
"2830",24,"gun","wg",0.454,0,"white"
"2831",24,"gun","bg",0.441,0,"black"
"2832",24,"gun","wg",0.466,0,"white"
"2833",24,"gun","wg",0.475,0,"white"
"2834",24,"gun","wg",0.42,0,"white"
"2835",24,"gun","bg",0.446,0,"black"
"2836",24,"phone","bp",0.699,1,"black"
"2837",24,"gun","wg",0.382,0,"white"
"2839",24,"gun","wg",0.475,0,"white"
"2840",25,"phone","wp",0.657,1,"white"
"2841",25,"phone","bp",0.538,1,"black"
"2842",25,"phone","wp",0.539,1,"white"
"2843",25,"phone","bp",0.555,1,"black"
"2844",25,"phone","bp",0.572,1,"black"
"2845",25,"phone","wp",0.573,1,"white"
"2846",25,"phone","wp",0.576,1,"white"
"2847",25,"gun","bg",0.469,0,"black"
"2848",25,"phone","bp",0.563,1,"black"
"2849",25,"phone","wp",0.579,1,"white"
"2850",25,"phone","bp",0.55,1,"black"
"2851",25,"phone","bp",0.603,1,"black"
"2852",25,"phone","bp",0.51,1,"black"
"2853",25,"gun","bg",0.421,0,"black"
"2854",25,"gun","wg",0.56,0,"white"
"2855",25,"phone","bp",0.579,1,"black"
"2856",25,"gun","wg",0.471,0,"white"
"2857",25,"phone","bp",0.687,1,"black"
"2858",25,"gun","bg",0.431,0,"black"
"2859",25,"gun","wg",0.473,0,"white"
"2860",25,"phone","wp",0.564,1,"white"
"2861",25,"gun","bg",0.458,0,"black"
"2862",25,"phone","bp",0.627,1,"black"
"2863",25,"gun","bg",0.438,0,"black"
"2864",25,"phone","bp",0.577,1,"black"
"2865",25,"phone","bp",0.6,1,"black"
"2866",25,"gun","wg",0.478,0,"white"
"2867",25,"gun","wg",0.503,0,"white"
"2868",25,"phone","bp",0.59,1,"black"
"2869",25,"gun","bg",0.437,0,"black"
"2870",25,"phone","bp",0.561,1,"black"
"2871",25,"gun","wg",0.504,0,"white"
"2872",25,"gun","wg",0.469,0,"white"
"2873",25,"phone","bp",0.546,1,"black"
"2874",25,"gun","bg",0.523,0,"black"
"2875",25,"gun","wg",0.485,0,"white"
"2876",25,"gun","bg",0.447,0,"black"
"2877",25,"gun","wg",0.476,0,"white"
"2878",25,"phone","wp",0.616,1,"white"
"2879",25,"gun","wg",0.512,0,"white"
"2880",25,"gun","wg",0.62,0,"white"
"2881",25,"gun","wg",0.523,0,"white"
"2882",25,"gun","wg",0.487,0,"white"
"2883",25,"phone","wp",0.548,1,"white"
"2884",25,"gun","wg",0.494,0,"white"
"2885",25,"phone","bp",0.553,1,"black"
"2887",25,"gun","wg",0.582,0,"white"
"2888",25,"gun","bg",0.512,0,"black"
"2889",25,"phone","bp",0.62,1,"black"
"2890",25,"phone","wp",0.646,1,"white"
"2891",25,"phone","wp",0.524,1,"white"
"2892",25,"phone","bp",0.586,1,"black"
"2893",25,"gun","bg",0.471,0,"black"
"2894",25,"gun","bg",0.455,0,"black"
"2895",25,"phone","wp",0.519,1,"white"
"2896",25,"gun","wg",0.503,0,"white"
"2898",25,"gun","wg",0.539,0,"white"
"2899",25,"gun","bg",0.52,0,"black"
"2900",25,"gun","bg",0.487,0,"black"
"2901",25,"gun","bg",0.534,0,"black"
"2902",25,"gun","wg",0.5,0,"white"
"2903",25,"phone","wp",0.691,1,"white"
"2905",25,"phone","wp",0.636,1,"white"
"2906",25,"phone","wp",0.599,1,"white"
"2907",25,"gun","bg",0.532,0,"black"
"2908",25,"gun","wg",0.529,0,"white"
"2909",25,"gun","bg",0.525,0,"black"
"2910",25,"gun","wg",0.464,0,"white"
"2911",25,"gun","bg",0.421,0,"black"
"2912",25,"gun","bg",0.388,0,"black"
"2913",25,"phone","wp",0.584,1,"white"
"2914",25,"phone","bp",0.596,1,"black"
"2915",25,"phone","wp",0.593,1,"white"
"2916",25,"phone","wp",0.561,1,"white"
"2917",25,"gun","wg",0.512,0,"white"
"2918",25,"gun","wg",0.494,0,"white"
"2919",25,"gun","wg",0.43,0,"white"
"2920",25,"gun","wg",0.609,0,"white"
"2921",25,"phone","bp",0.699,1,"black"
"2922",25,"gun","wg",0.638,0,"white"
"2923",25,"gun","wg",0.504,0,"white"
"2924",25,"gun","bg",0.523,0,"black"
"2925",25,"gun","bg",0.424,0,"black"
"2926",25,"phone","bp",0.586,1,"black"
"2927",25,"phone","wp",0.567,1,"white"
"2928",25,"gun","bg",0.565,0,"black"
"2929",25,"gun","bg",0.452,0,"black"
"2930",25,"gun","bg",0.358,0,"black"
"2931",25,"phone","bp",0.607,1,"black"
"2932",25,"phone","bp",0.666,1,"black"
"2933",25,"gun","bg",0.548,0,"black"
"2934",25,"phone","bp",0.564,1,"black"
"2935",25,"gun","wg",0.498,0,"white"
"2936",25,"gun","wg",0.586,0,"white"
"2937",25,"phone","bp",0.583,1,"black"
"2938",25,"phone","bp",0.629,1,"black"
"2939",25,"gun","wg",0.539,0,"white"
"2940",25,"gun","bg",0.456,0,"black"
"2941",25,"gun","bg",0.428,0,"black"
"2942",25,"gun","bg",0.519,0,"black"
"2943",25,"phone","wp",0.662,1,"white"
"2944",25,"gun","wg",0.575,0,"white"
"2945",25,"phone","bp",0.62,1,"black"
"2946",25,"phone","wp",0.696,1,"white"
"2948",25,"phone","wp",0.557,1,"white"
"2949",25,"phone","wp",0.464,1,"white"
"2950",25,"phone","wp",0.578,1,"white"
"2951",25,"phone","wp",0.497,1,"white"
"2952",25,"gun","bg",0.439,0,"black"
"2953",25,"gun","wg",0.51,0,"white"
"2954",25,"phone","wp",0.456,1,"white"
"2955",25,"phone","wp",0.487,1,"white"
"2956",25,"phone","wp",0.479,1,"white"
"2957",25,"gun","bg",0.402,0,"black"
"2958",25,"phone","wp",0.515,1,"white"
"2959",25,"phone","bp",0.564,1,"black"
"2960",26,"phone","bp",0.573,1,"black"
"2961",26,"phone","wp",0.504,1,"white"
"2962",26,"gun","bg",0.379,0,"black"
"2963",26,"phone","wp",0.384,1,"white"
"2964",26,"gun","wg",0.445,0,"white"
"2965",26,"phone","bp",0.54,1,"black"
"2966",26,"phone","wp",0.44,1,"white"
"2967",26,"phone","bp",0.495,1,"black"
"2968",26,"phone","wp",0.349,0,"white"
"2969",26,"gun","wg",0.488,0,"white"
"2970",26,"phone","wp",0.466,1,"white"
"2971",26,"gun","bg",0.349,0,"black"
"2972",26,"phone","wp",0.437,1,"white"
"2973",26,"gun","bg",0.347,0,"black"
"2974",26,"phone","bp",0.507,1,"black"
"2975",26,"gun","wg",0.43,0,"white"
"2976",26,"phone","wp",0.464,1,"white"
"2977",26,"phone","wp",0.453,1,"white"
"2978",26,"gun","wg",0.442,0,"white"
"2979",26,"phone","bp",0.523,1,"black"
"2980",26,"gun","bg",0.322,0,"black"
"2981",26,"gun","bg",0.351,0,"black"
"2982",26,"phone","bp",0.503,1,"black"
"2983",26,"gun","wg",0.445,0,"white"
"2984",26,"phone","bp",0.549,1,"black"
"2985",26,"phone","bp",0.53,1,"black"
"2986",26,"phone","bp",0.608,1,"black"
"2987",26,"phone","bp",0.451,1,"black"
"2988",26,"gun","wg",0.404,1,"white"
"2989",26,"gun","wg",0.463,0,"white"
"2990",26,"gun","wg",0.411,0,"white"
"2991",26,"gun","bg",0.316,0,"black"
"2992",26,"phone","wp",0.578,1,"white"
"2993",26,"gun","bg",0.349,0,"black"
"2994",26,"phone","bp",0.465,1,"black"
"2995",26,"phone","bp",0.623,1,"black"
"2996",26,"phone","wp",0.46,1,"white"
"2997",26,"phone","wp",0.459,1,"white"
"2998",26,"gun","wg",0.444,0,"white"
"2999",26,"phone","bp",0.413,1,"black"
"3000",26,"gun","wg",0.351,1,"white"
"3001",26,"phone","bp",0.608,1,"black"
"3002",26,"gun","wg",0.426,0,"white"
"3003",26,"gun","wg",0.443,0,"white"
"3004",26,"gun","bg",0.346,0,"black"
"3005",26,"gun","wg",0.449,0,"white"
"3006",26,"gun","bg",0.404,0,"black"
"3007",26,"phone","bp",0.471,1,"black"
"3008",26,"phone","wp",0.485,1,"white"
"3009",26,"gun","wg",0.42,0,"white"
"3010",26,"gun","bg",0.388,0,"black"
"3011",26,"gun","wg",0.456,0,"white"
"3012",26,"gun","wg",0.375,1,"white"
"3013",26,"phone","bp",0.534,0,"black"
"3014",26,"phone","bp",0.612,1,"black"
"3015",26,"phone","bp",0.638,1,"black"
"3016",26,"phone","wp",0.472,1,"white"
"3017",26,"gun","wg",0.407,0,"white"
"3018",26,"gun","wg",0.457,0,"white"
"3019",26,"phone","wp",0.474,1,"white"
"3020",26,"phone","bp",0.476,1,"black"
"3021",26,"phone","bp",0.476,1,"black"
"3022",26,"gun","wg",0.395,1,"white"
"3023",26,"gun","bg",0.344,0,"black"
"3024",26,"gun","wg",0.431,0,"white"
"3025",26,"phone","wp",0.434,1,"white"
"3026",26,"gun","bg",0.37,0,"black"
"3027",26,"phone","bp",0.519,1,"black"
"3028",26,"gun","bg",0.34,0,"black"
"3029",26,"gun","wg",0.442,0,"white"
"3030",26,"gun","wg",0.44,0,"white"
"3031",26,"gun","bg",0.392,0,"black"
"3032",26,"gun","bg",0.364,0,"black"
"3033",26,"phone","bp",0.465,1,"black"
"3034",26,"gun","bg",0.366,0,"black"
"3035",26,"gun","bg",0.386,0,"black"
"3036",26,"phone","wp",0.52,1,"white"
"3037",26,"gun","bg",0.357,0,"black"
"3038",26,"phone","bp",0.506,1,"black"
"3039",26,"gun","wg",0.424,1,"white"
"3040",26,"phone","bp",0.508,1,"black"
"3041",26,"phone","bp",0.527,1,"black"
"3042",26,"gun","wg",0.447,0,"white"
"3043",26,"gun","bg",0.353,0,"black"
"3044",26,"gun","bg",0.375,0,"black"
"3045",26,"phone","bp",0.508,1,"black"
"3046",26,"gun","bg",0.378,0,"black"
"3047",26,"phone","wp",0.479,1,"white"
"3048",26,"phone","wp",0.494,1,"white"
"3049",26,"gun","wg",0.301,0,"white"
"3050",26,"gun","wg",0.439,0,"white"
"3051",26,"phone","bp",0.577,1,"black"
"3052",26,"phone","wp",0.575,1,"white"
"3053",26,"phone","wp",0.557,1,"white"
"3054",26,"phone","wp",0.46,1,"white"
"3055",26,"gun","wg",0.445,0,"white"
"3056",26,"gun","bg",0.386,0,"black"
"3057",26,"gun","wg",0.454,0,"white"
"3058",26,"phone","wp",0.488,1,"white"
"3059",26,"gun","bg",0.358,0,"black"
"3060",26,"phone","bp",0.652,1,"black"
"3061",26,"phone","wp",0.487,1,"white"
"3062",26,"gun","wg",0.392,0,"white"
"3063",26,"phone","bp",0.557,1,"black"
"3064",26,"phone","bp",0.508,1,"black"
"3065",26,"phone","wp",0.475,1,"white"
"3066",26,"gun","bg",0.398,0,"black"
"3067",26,"gun","bg",0.355,0,"black"
"3068",26,"gun","bg",0.361,0,"black"
"3069",26,"phone","wp",0.416,1,"white"
"3070",26,"gun","bg",0.356,0,"black"
"3071",26,"gun","bg",0.379,0,"black"
"3072",26,"gun","bg",0.369,0,"black"
"3073",26,"phone","bp",0.534,1,"black"
"3074",26,"gun","bg",0.427,0,"black"
"3075",26,"gun","wg",0.446,0,"white"
"3076",26,"phone","bp",0.68,0,"black"
"3077",26,"gun","wg",0.476,0,"white"
"3078",26,"phone","wp",0.526,1,"white"
"3079",27,"gun","bg",0.445,1,"black"
"3080",27,"gun","bg",0.446,0,"black"
"3081",27,"gun","bg",0.323,1,"black"
"3082",27,"phone","bp",0.592,1,"black"
"3083",27,"gun","wg",0.434,0,"white"
"3084",27,"phone","wp",0.459,0,"white"
"3085",27,"gun","bg",0.441,1,"black"
"3086",27,"gun","bg",0.683,0,"black"
"3087",27,"gun","wg",0.446,0,"white"
"3088",27,"gun","wg",0.539,0,"white"
"3089",27,"phone","wp",0.568,1,"white"
"3090",27,"gun","wg",0.434,0,"white"
"3091",27,"phone","bp",0.582,1,"black"
"3092",27,"gun","wg",0.481,0,"white"
"3093",27,"gun","bg",0.498,0,"black"
"3094",27,"gun","wg",0.434,0,"white"
"3095",27,"phone","bp",0.676,1,"black"
"3096",27,"phone","bp",0.591,0,"black"
"3097",27,"gun","bg",0.488,0,"black"
"3098",27,"gun","wg",0.411,0,"white"
"3099",27,"gun","wg",0.546,0,"white"
"3100",27,"gun","bg",0.547,0,"black"
"3101",27,"gun","wg",0.567,0,"white"
"3102",27,"phone","wp",0.646,1,"white"
"3103",27,"gun","wg",0.497,0,"white"
"3104",27,"phone","bp",0.676,1,"black"
"3105",27,"gun","bg",0.573,0,"black"
"3106",27,"gun","wg",0.573,0,"white"
"3107",27,"phone","wp",0.637,1,"white"
"3108",27,"gun","wg",0.521,0,"white"
"3109",27,"gun","bg",0.603,0,"black"
"3110",27,"phone","bp",0.637,1,"black"
"3111",27,"gun","bg",0.481,0,"black"
"3112",27,"gun","bg",0.538,0,"black"
"3113",27,"phone","wp",0.612,1,"white"
"3114",27,"gun","wg",0.502,0,"white"
"3115",27,"gun","wg",0.548,0,"white"
"3116",27,"gun","bg",0.543,0,"black"
"3117",27,"phone","wp",0.555,1,"white"
"3118",27,"phone","bp",0.561,1,"black"
"3119",27,"gun","bg",0.458,0,"black"
"3120",27,"phone","wp",0.521,1,"white"
"3121",27,"gun","wg",0.454,0,"white"
"3122",27,"phone","bp",0.471,1,"black"
"3123",27,"phone","bp",0.663,1,"black"
"3124",27,"phone","wp",0.571,1,"white"
"3125",27,"gun","bg",0.487,0,"black"
"3127",27,"phone","wp",0.588,1,"white"
"3128",27,"phone","bp",0.504,1,"black"
"3130",27,"phone","wp",0.492,1,"white"
"3131",27,"phone","bp",0.589,1,"black"
"3132",27,"phone","wp",0.632,1,"white"
"3133",27,"phone","wp",0.466,1,"white"
"3134",27,"phone","bp",0.611,1,"black"
"3135",27,"gun","bg",0.557,0,"black"
"3136",27,"gun","wg",0.679,0,"white"
"3137",27,"gun","wg",0.589,0,"white"
"3139",27,"gun","wg",0.604,0,"white"
"3140",27,"gun","bg",0.535,0,"black"
"3141",27,"phone","bp",0.645,1,"black"
"3142",27,"phone","wp",0.525,1,"white"
"3143",27,"gun","bg",0.668,0,"black"
"3144",27,"gun","bg",0.548,0,"black"
"3145",27,"gun","wg",0.528,0,"white"
"3146",27,"gun","bg",0.511,0,"black"
"3147",27,"gun","wg",0.493,0,"white"
"3148",27,"gun","wg",0.476,0,"white"
"3149",27,"phone","bp",0.619,1,"black"
"3150",27,"phone","wp",0.628,1,"white"
"3151",27,"phone","wp",0.461,1,"white"
"3152",27,"phone","bp",0.575,1,"black"
"3153",27,"gun","wg",0.507,0,"white"
"3154",27,"gun","bg",0.459,0,"black"
"3155",27,"gun","bg",0.428,0,"black"
"3156",27,"gun","wg",0.43,0,"white"
"3157",27,"gun","wg",0.512,0,"white"
"3158",27,"gun","wg",0.449,0,"white"
"3159",27,"gun","bg",0.533,0,"black"
"3160",27,"gun","wg",0.548,0,"white"
"3161",27,"gun","bg",0.435,0,"black"
"3162",27,"phone","bp",0.645,1,"black"
"3163",27,"phone","wp",0.556,1,"white"
"3164",27,"gun","bg",0.553,0,"black"
"3165",27,"gun","wg",0.503,0,"white"
"3166",27,"gun","wg",0.438,0,"white"
"3167",27,"phone","wp",0.681,1,"white"
"3168",27,"gun","bg",0.53,0,"black"
"3169",27,"gun","bg",0.433,0,"black"
"3170",27,"phone","wp",0.501,1,"white"
"3171",27,"gun","wg",0.613,0,"white"
"3172",27,"phone","wp",0.545,1,"white"
"3173",27,"phone","wp",0.607,1,"white"
"3174",27,"phone","bp",0.602,1,"black"
"3175",27,"gun","bg",0.486,0,"black"
"3176",27,"phone","bp",0.551,1,"black"
"3177",27,"phone","wp",0.533,1,"white"
"3178",27,"phone","wp",0.564,1,"white"
"3179",27,"gun","bg",0.481,0,"black"
"3180",27,"gun","bg",0.466,0,"black"
"3181",27,"gun","bg",0.404,0,"black"
"3182",27,"phone","wp",0.68,1,"white"
"3183",27,"gun","bg",0.609,0,"black"
"3184",27,"phone","bp",0.653,1,"black"
"3185",27,"phone","wp",0.519,1,"white"
"3186",27,"phone","wp",0.454,1,"white"
"3187",27,"phone","wp",0.409,1,"white"
"3188",27,"phone","wp",0.446,1,"white"
"3189",27,"gun","wg",0.623,0,"white"
"3190",27,"phone","bp",0.683,1,"black"
"3191",27,"gun","bg",0.612,0,"black"
"3192",27,"phone","wp",0.559,1,"white"
"3193",27,"gun","bg",0.445,0,"black"
"3194",27,"gun","wg",0.529,0,"white"
"3195",27,"gun","bg",0.512,0,"black"
"3196",27,"phone","bp",0.624,1,"black"
"3197",27,"phone","bp",0.636,1,"black"
"3198",28,"gun","wg",0.572,0,"white"
"3199",28,"gun","bg",0.431,0,"black"
"3200",28,"gun","wg",0.397,0,"white"
"3201",28,"gun","bg",0.567,0,"black"
"3202",28,"gun","bg",0.438,0,"black"
"3204",28,"phone","bp",0.47,1,"black"
"3205",28,"phone","wp",0.649,1,"white"
"3206",28,"gun","bg",0.466,0,"black"
"3208",28,"phone","bp",0.625,1,"black"
"3209",28,"gun","bg",0.471,0,"black"
"3210",28,"gun","wg",0.413,0,"white"
"3211",28,"gun","bg",0.422,0,"black"
"3212",28,"phone","wp",0.44,1,"white"
"3213",28,"gun","bg",0.431,0,"black"
"3214",28,"gun","wg",0.416,0,"white"
"3215",28,"phone","bp",0.642,1,"black"
"3216",28,"phone","bp",0.476,0,"black"
"3217",28,"gun","wg",0.489,1,"white"
"3219",28,"phone","bp",0.606,1,"black"
"3220",28,"phone","wp",0.581,1,"white"
"3221",28,"gun","bg",0.495,0,"black"
"3222",28,"gun","bg",0.542,0,"black"
"3223",28,"gun","bg",0.447,0,"black"
"3224",28,"phone","bp",0.524,1,"black"
"3225",28,"phone","bp",0.604,1,"black"
"3227",28,"gun","bg",0.564,0,"black"
"3228",28,"gun","bg",0.48,0,"black"
"3229",28,"phone","bp",0.622,1,"black"
"3231",28,"gun","bg",0.587,0,"black"
"3232",28,"gun","bg",0.604,0,"black"
"3233",28,"gun","wg",0.562,0,"white"
"3234",28,"gun","wg",0.587,0,"white"
"3236",28,"gun","bg",0.544,0,"black"
"3240",28,"phone","wp",0.617,1,"white"
"3241",28,"phone","wp",0.59,1,"white"
"3242",28,"phone","bp",0.674,1,"black"
"3243",28,"gun","wg",0.583,0,"white"
"3244",28,"gun","wg",0.497,0,"white"
"3245",28,"gun","bg",0.556,0,"black"
"3246",28,"gun","bg",0.485,0,"black"
"3247",28,"phone","bp",0.671,1,"black"
"3248",28,"gun","wg",0.559,0,"white"
"3249",28,"phone","wp",0.64,1,"white"
"3250",28,"phone","wp",0.599,1,"white"
"3251",28,"phone","wp",0.613,1,"white"
"3253",28,"gun","wg",0.534,1,"white"
"3254",28,"gun","wg",0.502,0,"white"
"3255",28,"phone","wp",0.588,1,"white"
"3256",28,"gun","bg",0.612,0,"black"
"3257",28,"phone","wp",0.642,1,"white"
"3258",28,"gun","wg",0.635,0,"white"
"3259",28,"gun","wg",0.486,0,"white"
"3260",28,"phone","wp",0.605,1,"white"
"3262",28,"gun","bg",0.514,0,"black"
"3263",28,"gun","bg",0.487,0,"black"
"3264",28,"gun","wg",0.682,0,"white"
"3265",28,"gun","bg",0.468,0,"black"
"3266",28,"gun","bg",0.441,0,"black"
"3267",28,"gun","bg",0.455,0,"black"
"3268",28,"phone","bp",0.676,0,"black"
"3269",28,"gun","bg",0.558,0,"black"
"3270",28,"gun","wg",0.608,0,"white"
"3271",28,"phone","bp",0.66,1,"black"
"3272",28,"gun","wg",0.528,1,"white"
"3273",28,"phone","bp",0.643,1,"black"
"3274",28,"phone","bp",0.692,1,"black"
"3275",28,"gun","bg",0.524,0,"black"
"3276",28,"phone","bp",0.632,1,"black"
"3277",28,"gun","bg",0.529,0,"black"
"3278",28,"phone","bp",0.603,1,"black"
"3279",28,"gun","wg",0.455,1,"white"
"3280",28,"gun","wg",0.508,0,"white"
"3281",28,"gun","wg",0.519,0,"white"
"3282",28,"gun","bg",0.516,0,"black"
"3283",28,"phone","bp",0.672,1,"black"
"3284",28,"phone","bp",0.621,1,"black"
"3285",28,"phone","bp",0.596,1,"black"
"3286",28,"gun","wg",0.574,1,"white"
"3287",28,"phone","bp",0.657,1,"black"
"3288",28,"gun","wg",0.535,0,"white"
"3289",28,"phone","bp",0.641,1,"black"
"3292",28,"phone","bp",0.631,1,"black"
"3293",28,"phone","wp",0.611,1,"white"
"3294",28,"gun","bg",0.482,0,"black"
"3295",28,"gun","bg",0.455,0,"black"
"3296",28,"gun","wg",0.511,0,"white"
"3297",28,"phone","wp",0.628,1,"white"
"3298",28,"gun","bg",0.462,0,"black"
"3299",28,"gun","bg",0.451,0,"black"
"3300",28,"gun","wg",0.472,0,"white"
"3302",28,"gun","bg",0.483,0,"black"
"3303",28,"phone","wp",0.632,1,"white"
"3304",28,"gun","bg",0.537,0,"black"
"3305",28,"gun","bg",0.507,0,"black"
"3306",28,"phone","bp",0.657,1,"black"
"3307",28,"gun","bg",0.452,0,"black"
"3308",28,"gun","wg",0.448,0,"white"
"3309",28,"phone","wp",0.634,1,"white"
"3310",28,"gun","bg",0.653,0,"black"
"3312",28,"gun","wg",0.6,0,"white"
"3313",28,"gun","bg",0.508,0,"black"
"3314",29,"phone","bp",0.563,1,"black"
"3315",29,"phone","wp",0.561,1,"white"
"3316",29,"phone","wp",0.588,1,"white"
"3317",29,"phone","bp",0.55,1,"black"
"3318",29,"gun","bg",0.433,1,"black"
"3319",29,"phone","bp",0.552,1,"black"
"3320",29,"phone","wp",0.457,0,"white"
"3321",29,"phone","bp",0.564,1,"black"
"3322",29,"gun","bg",0.609,0,"black"
"3323",29,"gun","wg",0.419,0,"white"
"3324",29,"phone","bp",0.581,1,"black"
"3325",29,"gun","wg",0.422,0,"white"
"3326",29,"gun","bg",0.406,0,"black"
"3327",29,"phone","wp",0.565,1,"white"
"3328",29,"gun","bg",0.388,0,"black"
"3329",29,"phone","bp",0.578,1,"black"
"3330",29,"gun","wg",0.452,0,"white"
"3331",29,"gun","bg",0.404,0,"black"
"3332",29,"phone","bp",0.618,1,"black"
"3333",29,"phone","wp",0.611,1,"white"
"3334",29,"phone","bp",0.607,1,"black"
"3335",29,"gun","wg",0.444,0,"white"
"3336",29,"phone","bp",0.579,1,"black"
"3337",29,"gun","bg",0.434,0,"black"
"3338",29,"phone","wp",0.551,1,"white"
"3339",29,"phone","wp",0.646,1,"white"
"3340",29,"gun","bg",0.538,0,"black"
"3341",29,"gun","bg",0.447,0,"black"
"3342",29,"phone","wp",0.52,1,"white"
"3343",29,"gun","bg",0.433,0,"black"
"3344",29,"gun","bg",0.46,0,"black"
"3345",29,"phone","wp",0.557,1,"white"
"3346",29,"phone","bp",0.65,1,"black"
"3347",29,"gun","wg",0.582,0,"white"
"3348",29,"gun","bg",0.482,0,"black"
"3349",29,"phone","wp",0.58,1,"white"
"3350",29,"gun","wg",0.48,0,"white"
"3351",29,"phone","bp",0.645,1,"black"
"3352",29,"gun","wg",0.496,0,"white"
"3353",29,"gun","bg",0.582,0,"black"
"3354",29,"phone","wp",0.663,1,"white"
"3355",29,"gun","bg",0.452,0,"black"
"3356",29,"phone","bp",0.559,1,"black"
"3357",29,"gun","wg",0.481,0,"white"
"3358",29,"gun","wg",0.536,0,"white"
"3359",29,"phone","bp",0.639,1,"black"
"3360",29,"gun","bg",0.461,0,"black"
"3361",29,"phone","bp",0.647,1,"black"
"3362",29,"phone","bp",0.631,1,"black"
"3363",29,"phone","bp",0.679,1,"black"
"3364",29,"gun","wg",0.553,0,"white"
"3365",29,"gun","bg",0.426,0,"black"
"3366",29,"phone","bp",0.631,1,"black"
"3367",29,"phone","bp",0.695,1,"black"
"3369",29,"gun","wg",0.475,0,"white"
